Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Niue,NIU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,,,-1.3275705,-1.3207847,-1.3279634
Niue,NIU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,,,-0.910513599999999,-0.908820899999999,-0.9049877
Niger,NER,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.657380699999999,-0.639504699999999,-0.644957,-0.611528899999999,-0.7696662
Niger,NER,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.749712199999999,-0.694466399999999,-0.6740254,-0.7280992,-0.7624578
New Zealand,NZL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.6915539,1.6029686,1.656508,1.7271046,1.8491848
New Zealand,NZL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.9329931,1.8534819,1.8604747,1.8767831,1.8444942
Netherlands Antilles,ANT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,,,,,
Netherlands Antilles,ANT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,,,,,
Nepal,NPL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.0263856,-0.9460782,-0.954515799999999,-0.844047999999999,-0.8845295
Nepal,NPL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.663949999999999,-0.6375284,-0.5966637,-0.607287799999999,-0.552333499999999
Namibia,NAM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1498863,0.1596202,0.165395,0.1539385,0.0993430999999999
Namibia,NAM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.0768145,0.1492447,0.0818334,0.0866506,0.1349052
Mozambique,MOZ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.8223436,-0.8185849,-0.7706816,-0.777969199999999,-0.7157933
Mozambique,MOZ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7751237,-0.8186743,-0.7862195,-0.752031799999999,-0.7635095
Montenegro,MNE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0904093,-0.0246248999999999,0.0193238,0.2766963,0.3664948
Montenegro,MNE,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.2464903,0.2209769,0.2592331,0.197225,0.1273183
Monaco,MCO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.7976151,1.8005243,1.7371134,1.7382842,1.7370456
Monaco,MCO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.3446521,1.3425613,1.3369891,1.3375828,1.1021324
"Micronesia, Fed. Sts.",FSM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1389059,0.1409627,-0.0852637,-0.0843730999999999,-0.1847801
"Micronesia, Fed. Sts.",FSM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.851506099999999,-0.761884,-0.7640118,-0.7637851,-0.7632717
Mauritius,MUS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.8319144,0.738763,0.7319597,0.823778,0.7653533
Mauritius,MUS,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.9972365,0.9383776,0.896846,0.9443204,0.9400045
Martinique,MTQ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.109205,1.1121142,1.214283,0.9540388,0.9528002
Martinique,MTQ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.6342679,0.6321771,0.6266049,0.6271987,0.6285431
Malta,MLT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0778299,1.0227164,0.9128888,0.7610244,0.622496
Malta,MLT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.0901554,0.7210401,0.5640572,0.5286404,0.4916338
Kyrgyz Republic,KGZ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.586251299999999,-0.842252799999999,-0.9984392,-1.0041023,-0.8885033
Kyrgyz Republic,KGZ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.4846177,-0.5122396,-0.5260208,-0.5342741,-0.516746399999999
Latvia,LVA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7965198,0.8795712,0.7275574,0.6374221,0.7431802
Latvia,LVA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.9806216,1.1028018,0.9590621,0.9975052,1.0998172
Lesotho,LSO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7085808,-0.7136054,-0.747926099999999,-0.7503177,-0.6470887
Lesotho,LSO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7112968,-0.6526333,-0.5786676,-0.5644091,-0.484852
Libya,LBY,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.6327551,-1.4589466,-1.56371599999999,-1.447749,-1.41948799999999
Libya,LBY,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.9895714,-1.9018167,-1.90307039999999,-1.82178479999999,-1.7391073
Lithuania,LTU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.9591268,0.9787009,0.9431482,0.9448653,1.2014922
Lithuania,LTU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8963652,1.1708848,1.1852774,1.2128759,1.291591
"Macao SAR, China",MAC,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.1144754,1.1162482,1.1159813,1.1169207,1.1159269
"Macao SAR, China",MAC,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.4335238,1.4327093,1.4305385,1.4307698,1.3713907
Malawi,MWI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7484164,-0.6797637,-0.781456199999999,-0.7685413,-0.7257604
Malawi,MWI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.733428499999999,-0.6948634,-0.669774,-0.7064862,-0.5849557
Maldives,MDV,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0983054999999999,0.1471021,-0.2212354,-0.220344899999999,-0.221286999999999
Maldives,MDV,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.3494424,-0.2598203,-0.3523685,-0.3521418,-0.2353508
Ukraine,UKR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.3827228,-0.404859099999999,-0.6371971,-0.5803376,-0.5988431
Ukraine,UKR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.349632599999999,-0.3585413,-0.412279199999999,-0.3782819,-0.300852399999999
Turkiye,TUR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.070917,0.0250833,-0.0247938999999999,-0.114084999999999,-0.0707153
Turkiye,TUR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.1651388,-0.123133799999999,-0.229146699999999,-0.2108777,-0.2112376
Trinidad and Tobago,TTO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.3455076,0.332159,0.1507374,0.1511968,0.1112932
Trinidad and Tobago,TTO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.1286426,-0.0548088,-0.0783239,-0.165110999999999,-0.206573899999999
Togo,TGO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.882900199999999,-0.877012599999999,-0.9684392,-0.917685499999999,-0.8014589
Togo,TGO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.4899887,-0.4817275,-0.4208338,-0.4042671,-0.408113499999999
Thailand,THA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1171649,0.2086191,0.2274924,0.3053878,0.2536395
Thailand,THA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.0858661,0.1032065,0.1135856,0.1189791,0.106412
Tajikistan,TJK,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.763975499999999,-0.8282832,-0.7979088,-0.7683569,-0.6009336
Tajikistan,TJK,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.808196999999999,-0.8413027,-0.8422923,-0.8421868,-0.7588053
Syrian Arab Republic,SYR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.4732889,-1.5265647,-1.61489209999999,-1.6144064,-1.6726478
Syrian Arab Republic,SYR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.6481019,-1.75501,-1.8921267,-1.8919941,-1.9974752
Algeria,DZA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.2693237,-0.4641151,-0.2671351,-0.355560999999999,-0.2511914
Algeria,DZA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.08103289999999,-0.9720042,-0.8782506,-0.7856434,-0.7526468
Andorra,AND,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.7976151,1.8005243,1.1591046,1.1602754,1.1590368
Andorra,AND,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.1078572,1.1057664,1.1001942,1.100788,1.1021324
Anguilla,AIA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7650002,0.7679093,1.1116761,1.1132177,1.1115868
Anguilla,AIA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8710628,0.868972,0.8633998,0.8639935,0.865338
Argentina,ARG,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.148927,0.1125651,0.1085858,0.0614731,0.1837479
Argentina,ARG,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5471843,-0.584024299999999,-0.5792423,-0.5065132,-0.235025999999999
Aruba,ABW,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.9047216,0.9064944,1.0084741,0.6576186,0.6567856
Aruba,ABW,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.9835183,0.9825611,0.9800098,0.9802816,0.9808972
Austria,AUT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.9079985,1.8163061,1.7373291,1.5790569,1.5145106
Austria,AUT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.4737069,1.4481822,1.4011869,1.4120974,1.3510615
"Bahamas, The",BHS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.5873396,0.5886789,0.7093344,0.7099538,0.7092986
"Bahamas, The",BHS,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.0114288999999999,-0.020375,-0.0671185,-0.0942177999999999,-0.107257899999999
Bangladesh,BGD,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7213698,-0.563899399999999,-0.62345,-0.5574534,-0.618974599999999
Bangladesh,BGD,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.8942304,-0.871176499999999,-0.9240476,-0.9009111,-0.9500708
Belarus,BLR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.6167824,-0.6825409,-0.5969261,-0.596406099999999,-0.7015463
Belarus,BLR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.6830906,-0.7942597,-1.0760793,-1.175204,-1.23226899999999
Belize,BLZ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.3797712,-0.378268799999999,-0.141304899999999,-0.0642292,-0.129095
Belize,BLZ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5762528,-0.6067267,-0.617476,-0.493012699999999,-0.450078
Bermuda,BMU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4534103,1.4563194,1.214283,1.4768692,1.4756305
Bermuda,BMU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8710628,0.868972,0.8633998,0.6271987,0.6285431
Bolivia,BOL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.4718419,-0.4784584,-0.4335715,-0.4093864,-0.6104172
Bolivia,BOL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.0510123,-1.117001,-1.13735149999999,-1.1594687,-1.2544304
Botswana,BWA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.310377,0.4025631,0.4593723,0.5409963,0.4168893
Botswana,BWA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.3891703,0.459995,0.4849039,0.446548,0.4019336
Brunei Darussalam,BRN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0752528,1.0763513,0.9849534,0.9854734,0.8351988
Brunei Darussalam,BRN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8099842,0.86713,0.8654815,0.8078928,0.8869612
Burkina Faso,BFA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.6308904,-0.746447899999999,-0.871408499999999,-0.864281,-0.8748674
Burkina Faso,BFA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.4990944,-0.4590282,-0.497673999999999,-0.4822862,-0.5255615
Cabo Verde,CPV,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.3949941,0.2774591,0.3600121,0.361672,0.4151952
Cabo Verde,CPV,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.0022026999999999,0.0657809,0.0965552,0.0966797,0.0451434
Cameroon,CMR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.8271415,-0.787710799999999,-0.7843452,-0.778701699999999,-0.800788699999999
Cameroon,CMR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7462458,-0.816719899999999,-0.754941299999999,-0.739391399999999,-0.728671499999999
Sweden,SWE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.980777,1.9668155,1.9149251,1.6930218,1.7746948
Sweden,SWE,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.715293,1.6807618,1.6240804,1.6722947,1.6717941
Sudan,SDN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.4293287,-1.4426029,-1.5360265,-1.7726125,-1.79393619999999
Sudan,SDN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.50085769999999,-1.48846139999999,-1.5498089,-1.6040918,-1.6627093
St. Lucia,LCA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1183828,-0.1319064,0.1826232,0.3883874,0.2682296
St. Lucia,LCA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.284517,0.1996244,0.2002621,0.2145717,0.1818488
Sri Lanka,LKA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.1134357,-0.2353399,-0.503783099999999,-0.2845545,-0.2745215
Sri Lanka,LKA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.1122765,-0.1629445,-0.456906,-0.3799918,-0.299213499999999
South Sudan,SSD,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-2.16308659999999,-2.2425859,-2.2168775,-2.2060236,-2.1728459
South Sudan,SSD,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.9522498,-1.93385449999999,-1.934717,-2.0014186,-1.9295182
"Somalia, Fed. Rep.",SOM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.9389024,-1.96354459999999,-1.94568789999999,-1.8653529,-1.95005229999999
"Somalia, Fed. Rep.",SOM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.8686121,-1.7880177,-1.7887408,-1.6997338,-1.72760539999999
Slovenia,SVN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.3704336,1.3440925,1.2580894,1.1624609,1.0893351
Slovenia,SVN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8216029,0.8294744,0.7372169,0.7953113,0.798163
Singapore,SGP,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,2.2154522,2.2180671,2.2013027,2.2622865,2.2796267
Singapore,SGP,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,2.1222024,2.1352444,2.049181,2.1295346,2.1321197
Seychelles,SYC,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.4965414,0.5612215,0.4110747,0.5293894,0.6267672
Seychelles,SYC,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.2729044,0.2723347,0.3267766,0.4281497,0.3896741
Senegal,SEN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0852361,0.1309278,0.1203621,0.1516215,0.2344127
Senegal,SEN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.2418203,-0.2406738,-0.251317299999999,-0.2661232,-0.241644499999999
Sao Tome and Principe,STP,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.488719099999999,-0.5922232,-0.6505091,-0.6767276,-0.718673799999999
Sao Tome and Principe,STP,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.8307876,-0.8221936,-0.818472,-0.881126099999999,-0.8908801
Samoa,WSM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.5102513,0.512308,0.2181469,0.419559,0.4344899
Samoa,WSM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.07753,-0.168748899999999,-0.195063899999999,-0.169743199999999,-0.101737899999999
Russian Federation,RUS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0432286,-0.1170517,-0.208680199999999,-0.208478,-0.3215539
Russian Federation,RUS,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.4450265,-0.3720054,-0.8919419,-0.888925299999999,-1.0682839
Reunion,REU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.109205,1.1121142,1.1116761,0.7690129,0.767382
Reunion,REU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.6342679,0.6321771,0.6266049,0.6271987,0.6285431
Puerto Rico (US),PRI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.3930492,-0.3916752,-0.5483655,-0.3079002,-0.2552121
Puerto Rico (US),PRI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.7810589,0.7802388,0.7775664,0.6204573,0.6528081
Poland,POL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.6765763,0.5887761,0.515427,0.6341038,0.6734027
Poland,POL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.6854992,0.6736094,0.6870197,0.7253164,0.6858353
Peru,PER,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.106299499999999,-0.0563454,-0.0885376,-0.197054099999999,-0.2004128
Peru,PER,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.2250935,0.0848324999999999,0.0716412999999999,0.1292945,0.0828146
Papua New Guinea,PNG,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.886045099999999,-0.9081302,-1.0845367,-1.0841072,-0.900446699999999
Papua New Guinea,PNG,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5871307,-0.751495399999999,-0.7469684,-0.710919,-0.6004013
Palau,PLW,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0189645999999999,-0.0161962,-0.0433382,-0.0418711,0.0100272
Palau,PLW,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.400905,0.3990617,0.394149,0.3946725,0.4811763
Oman,OMN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1018136,0.102771,0.4468675,0.4719959,0.5675096
Oman,OMN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.4719412,0.4254017,0.4679554,0.4701815,0.6875152
North Macedonia,MKD,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0922934,-0.0787865,0.0111046,0.022351,-0.0323427
North Macedonia,MKD,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.30335,0.2238642,0.2225911,0.2015163,0.2663032
Nigeria,NGA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.984177499999999,-1.0500622,-1.05684699999999,-0.8677545,-1.0065889
Nigeria,NGA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.8874002,-0.8726579,-0.9963194,-0.8274258,-0.6332954
Nicaragua,NIC,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7981834,-0.7550562,-0.9210621,-0.936770799999999,-1.0529768
Nicaragua,NIC,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.681071299999999,-0.8867041,-1.0016657,-1.0126191,-0.991034699999999
New Caledonia,NCL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,,,,,
New Caledonia,NCL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,,,,,
Albania,ALB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0187103,0.1116368,0.1929668,0.293429,0.3123437
Albania,ALB,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.0195592999999999,-0.0049463,0.0155769,0.0632513,0.1357347
American Samoa,ASM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7650002,0.7679093,0.7674713,0.7690129,0.767382
American Samoa,ASM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.3974735,0.3953827,0.3898105,0.3904042,0.3917487
Angola,AGO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.0163604,-0.9347008,-0.8325718,-0.8287026,-0.785190899999999
Angola,AGO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.0388818,-0.8486184,-0.8618821,-0.904342,-0.773019999999999
